Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Spellman, Omari",PF,10.5,"$3,600",atl,det,home, 122-125,18:41,   3pt 5rb 1as 1trey 1-3fg,3,5,1,0,0,0,1
"Anunoby, OG",SF,10.2,"$4,000",tor,sas,home, 120-117,16:03,   9pt 1rb 3trey 3-4fg,9,1,0,0,0,0,3
"Miles, C.J.",SF,10.2,"$3,900",mem,lac,home, 106-112,25:12,   4pt 1rb 1st 1bl 1to 1trey 1-9fg 1-1ft,4,1,0,1,1,1,1
"Parker, Jabari",SF,9.6,"$5,600",was,cha,away, 110-123,25:09,   4pt 3rb 1bl 1to 2-8fg,4,3,0,0,1,1,0
"Parsons, Chandler",SF,8.9,"$3,500",mem,lac,home, 106-112,19:34,   3pt 2rb 1as 1st 1to 1trey 1-7fg,3,2,1,1,0,1,1
"Prince, Taurean",SF,8.9,"$5,100",atl,det,home, 122-125,29:24,   7pt 2rb 1as 2to 1trey 2-9fg 2-2ft,7,2,1,0,0,2,1
"Johnson, Stanley",SF,8.4,"$3,500",nor,ind,away, 111-126,19:37,   4pt 2rb 4as 4to 2-7fg 0-1ft,4,2,4,0,0,4,0
"Johnson, Wesley",SF,7.3,"$3,500",was,cha,away, 110-123,13:37,   0pt 4rb 1as 1bl 2to 0-5fg,0,4,1,0,1,2,0
"Nader, Abdel",SF,7.2,"$3,500",okc,uta,home, 148-147,10:23,   3pt 1rb 1st 1trey 1-2fg,3,1,0,1,0,0,1
"Leaf, TJ",PF,6.6,"$3,500",ind,nor,home, 126-111,14:04,   0pt 3rb 1bl 0-3fg,0,3,0,0,1,0,0
"Jackson, Justin",SF,6,"$3,500",dal,den,home, 104-114,14:00,   0pt 5rb 0-7fg,0,5,0,0,0,0,0
"Morris, Markieff",PF,6,"$4,500",okc,uta,home, 148-147,17:06,   0pt 2as 1st 0-1fg,0,0,2,1,0,0,0
"Powell, Norman",SF,5.6,"$3,800",tor,sas,home, 120-117,13:20,   2pt 3rb 1-6fg,2,3,0,0,0,0,0
"Leuer, Jon",PF,4.7,"$3,500",det,atl,away, 125-122,6:49,   3pt 1rb 1as 1to 1trey 1-1fg,3,1,1,0,0,1,1
"Iwundu, Wes",SF,4.6,"$3,800",orl,chi,home, 109-110,19:17,   2pt 3rb 1to 1-1fg,2,3,0,0,0,1,0
"Hernangomez, Juan",SF,2.7,"$3,500",den,dal,away, 114-104,9:41,   0pt 1rb 1as 0-1fg,0,1,1,0,0,0,0
"Kleber, Maxi",PF,2.1,"$4,700",dal,den,home, 104-114,18:12,   0pt 3rb 1as 3to 0-5fg,0,3,1,0,0,3,0
"Sefolosha, Thabo",SF,1.7,"$3,500",uta,okc,away, 147-148,3:44,   0pt 1rb 1as 1to 0-1fg,0,1,1,0,0,1,0
