Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Caruso, Alex",PG,0,"$3,500",lal,ind,away, 94-136,NA,   ,0,0,0,0,0,0,0
"Mudiay, Emmanuel",PG,0,"$6,100",nyk,det,home, 92-105,NA,   ,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,nyk,away, 105-92,NA,   ,0,0,0,0,0,0,0
"Smith, Ishmael",PG,0,"$3,600",det,nyk,away, 105-92,NA,   ,0,0,0,0,0,0,0
"Hunter, R.J.",SG,0,"$3,500",bos,cle,away, 103-96,NA,   ,0,0,0,0,0,0,0
"Williams, C.J.",SG,0,"$3,500",min,mem,away, 106-108,NA,   ,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,nyk,away, 105-92,NA,   ,0,0,0,0,0,0,0
"Carter, Jevon",PG,-1,"$3,500",mem,min,home, 108-106,6:14,   0pt 1to 0-1fg,0,0,0,0,0,1,0
"George, Paul",SF,57.1,"$11,500",okc,orl,home, 132-122,36:05,   39pt 8rb 3as 3st 5to 6trey 9-26fg 15-16ft,39,8,3,3,0,5,6
"Tatum, Jayson",PF,47.4,"$6,400",bos,cle,away, 103-96,34:18,   25pt 7rb 2as 1st 3bl 1to 1trey 6-13fg 12-12ft,25,7,2,1,3,1,1
"Gordon, Aaron",PF,44.2,"$6,600",orl,okc,away, 122-132,35:55,   18pt 6rb 10as 3st 1bl 8to 1trey 6-11fg 5-9ft,18,6,10,3,1,8,1
"Harris, Tobias",SF,43.9,"$7,800",lac,cha,away, 117-115,36:11,   34pt 7rb 5as 6to 6trey 13-21fg 2-3ft,34,7,5,0,0,6,6
"Griffin, Blake",PF,43.2,"$9,200",det,nyk,away, 105-92,38:06,   29pt 6rb 8as 5to 3trey 10-17fg 6-8ft,29,6,8,0,0,5,3
"Leonard, Kawhi",SF,42.9,"$9,800",tor,phi,away, 119-107,34:58,   24pt 7rb 3as 3st 3to 2trey 3-11fg 16-17ft,24,7,3,3,0,3,2
"Rabb, Ivan",PF,42.7,"$3,600",mem,min,home, 108-106,33:28,   19pt 11rb 1as 2st 1bl 8-10fg 3-6ft,19,11,1,2,1,0,0
"Young, Thaddeus",PF,41.2,"$6,300",ind,lal,home, 136-94,24:17,   12pt 11rb 8as 2st 2to 6-12fg,12,11,8,2,0,2,0
"Jackson, Jaren",PF,40.7,"$6,000",mem,min,home, 108-106,37:34,   23pt 6rb 3as 1st 2bl 3to 4trey 6-14fg 7-10ft,23,6,3,1,2,3,4
"Layman, Jake",SF,40.6,"$4,300",por,mia,home, 108-118,32:36,   25pt 8rb 2as 1st 2trey 11-17fg 1-1ft,25,8,2,1,0,0,2
"Johnson, James",PF,39.7,"$3,500",mia,por,away, 118-108,26:39,   15pt 6rb 3as 2st 3bl 2to 1trey 6-11fg 2-2ft,15,6,3,2,3,2,1
"Harrell, Montrezl",PF,39,"$7,200",lac,cha,away, 117-115,27:57,   16pt 10rb 2as 3bl 1to 7-13fg 2-2ft,16,10,2,0,3,1,0
"Grant, Jerami",PF,37.2,"$5,700",okc,orl,home, 132-122,34:35,   19pt 11rb 1st 1bl 1to 1trey 7-9fg 4-7ft,19,11,0,1,1,1,1
"James, LeBron",SF,36.9,"$10,800",lal,ind,away, 94-136,30:13,   18pt 7rb 9as 1st 6to 2trey 7-12fg 2-3ft,18,7,9,1,0,6,2
"Hayward, Gordon",SF,36.7,"$5,000",bos,cle,away, 103-96,30:36,   18pt 6rb 5as 1st 1bl 2to 9-14fg,18,6,5,1,1,2,0
"Saric, Dario",PF,35.9,"$3,500",min,mem,away, 106-108,32:40,   22pt 7rb 5as 2to 4trey 7-11fg 4-4ft,22,7,5,0,0,2,4
"Ibaka, Serge",PF,35.5,"$7,200",tor,phi,away, 119-107,27:25,   20pt 10rb 3as 1to 10-15fg,20,10,3,0,0,1,0
"Williams, Marvin",PF,34.9,"$5,500",cha,lac,home, 115-117,34:54,   13pt 7rb 1as 4bl 3trey 4-15fg 2-2ft,13,7,1,0,4,0,3
"Deng, Luol",SF,31.9,"$3,600",min,mem,away, 106-108,22:12,   18pt 7rb 1as 2st 2to 2trey 8-10fg,18,7,1,2,0,2,2
"Richardson, Josh",SF,31.8,"$6,100",mia,por,away, 118-108,33:44,   18pt 4rb 2as 2st 1trey 6-9fg 5-6ft,18,4,2,2,0,0,1
"Bogdanovic, Bojan",SF,30.7,"$5,800",ind,lal,home, 136-94,32:42,   24pt 1rb 5as 1st 5to 4trey 10-17fg,24,1,5,1,0,5,4
"Isaac, Jonathan",SF,29.3,"$5,800",orl,okc,away, 122-132,28:58,   14pt 4rb 1as 1st 2bl 6-12fg 2-2ft,14,4,1,1,2,0,0
"Siakam, Pascal",PF,27.2,"$6,800",tor,phi,away, 119-107,30:09,   16pt 6rb 2as 1st 2to 2trey 7-15fg 0-3ft,16,6,2,1,0,2,2
"Sabonis, Domantas",PF,27,"$6,300",ind,lal,home, 136-94,21:53,   17pt 5rb 4as 2to 7-11fg 3-4ft,17,5,4,0,0,2,0
"Nance, Larry",PF,26.4,"$6,300",cle,bos,home, 96-103,29:16,   11pt 12rb 2as 2to 1trey 5-8fg,11,12,2,0,0,2,1
"Evans, Tyreke",SF,25.2,"$4,900",ind,lal,home, 136-94,25:45,   7pt 6rb 6as 1st 1to 2trey 2-7fg 1-2ft,7,6,6,1,0,1,2
"Theis, Daniel",PF,22.1,"$3,700",bos,cle,away, 103-96,18:06,   6pt 3rb 3as 1st 2bl 1to 3-3fg,6,3,3,1,2,1,0
"Winslow, Justise",SF,21.7,"$5,900",mia,por,away, 118-108,35:26,   10pt 6rb 5as 3to 1trey 4-14fg 1-2ft,10,6,5,0,0,3,1
"Batum, Nicolas",SF,21.2,"$5,200",cha,lac,home, 115-117,40:18,   9pt 6rb 2as 1bl 1to 1trey 4-9fg,9,6,2,0,1,1,1
"Caboclo, Bruno",SF,20.4,"$4,000",mem,min,home, 108-106,22:15,   9pt 2rb 1st 2bl 1trey 2-5fg 4-4ft,9,2,0,1,2,0,1
"Ingram, Brandon",SF,19.7,"$6,400",lal,ind,away, 94-136,29:03,   12pt 6rb 1as 1to 4-8fg 4-5ft,12,6,1,0,0,1,0
"Scott, Mike",PF,19.4,"$3,600",lac,cha,away, 117-115,24:08,   9pt 7rb 2as 1to 3trey 3-6fg,9,7,2,0,0,1,3
"Knox, Kevin",SF,19.4,"$5,100",nyk,det,home, 92-105,34:13,   11pt 7rb 1bl 3to 2trey 4-12fg 1-1ft,11,7,0,0,1,3,2
"Leonard, Meyers",PF,18.7,"$3,800",por,mia,home, 108-118,24:03,   7pt 6rb 3as 2trey 2-7fg 1-2ft,7,6,3,0,0,0,2
"Stephenson, Lance",SF,18.2,"$3,700",lal,ind,away, 94-136,28:17,   13pt 1rb 2as 1st 2to 3-7fg 7-8ft,13,1,2,1,0,2,0
"Washburn, Julian",SF,17.8,"$3,500",mem,min,home, 108-106,31:19,   7pt 4rb 2as 1st 1trey 3-10fg,7,4,2,1,0,0,1
"Nader, Abdel",SF,17.2,"$3,500",okc,orl,home, 132-122,16:10,   11pt 1rb 2st 1to 1trey 4-5fg 2-3ft,11,1,0,2,0,1,1
"Birch, Khem",PF,17,"$3,600",orl,okc,away, 122-132,14:00,   8pt 5rb 1st 3-5fg 2-3ft,8,5,0,1,0,0,0
"Powell, Norman",SF,17,"$3,800",tor,phi,away, 119-107,16:01,   14pt 1st 1trey 5-6fg 3-4ft,14,0,0,1,0,0,1
"Turner, Evan",SF,15.2,"$4,100",por,mia,home, 108-118,26:24,   7pt 1rb 4as 1st 2to 3-9fg 1-1ft,7,1,4,1,0,2,0
"Vonleh, Noah",PF,15,"$5,600",nyk,det,home, 92-105,21:23,   7pt 5rb 1st 1to 1trey 2-7fg 2-2ft,7,5,0,1,0,1,1
"Olynyk, Kelly",PF,14.8,"$4,500",mia,por,away, 118-108,19:31,   7pt 4rb 2as 1st 3to 1trey 2-5fg 2-2ft,7,4,2,1,0,3,1
"Harkless, Maurice",SF,14.4,"$3,900",por,mia,home, 108-118,18:44,   3pt 2rb 1st 2bl 1-1fg 1-2ft,3,2,0,1,2,0,0
"Bridges, Miles",SF,13.9,"$3,700",cha,lac,home, 115-117,18:52,   8pt 2rb 1as 1bl 1to 2trey 2-8fg 2-2ft,8,2,1,0,1,1,2
"Adebayo, Bam",PF,12.8,"$4,200",mia,por,away, 118-108,17:59,   5pt 4rb 1st 2-3fg 1-2ft,5,4,0,1,0,0,0
"Kuzma, Kyle",PF,12.2,"$5,700",lal,ind,away, 94-136,24:53,   12pt 1rb 1to 5-13fg 2-4ft,12,1,0,0,0,1,0
