Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Davis, Anthony",PF,25.8,"$11,500",nor,okc,home, 131-122,15:51,   14pt 4rb 2as 1st 1bl 2to 1trey 5-10fg 3-4ft,14,4,2,1,1,2,1
"Batum, Nicolas",SF,23.4,"$5,400",cha,orl,away, 89-127,25:28,   9pt 7rb 2as 1st 1bl 3to 3-7fg 3-4ft,9,7,2,1,1,3,0
"Miller, Darius",SF,23.3,"$3,900",nor,okc,home, 131-122,34:39,   8pt 4rb 5as 1st 2trey 3-7fg,8,4,5,1,0,0,2
"Spellman, Omari",PF,22.8,"$3,700",atl,nyk,home, 91-106,17:07,   6pt 9rb 2as 1bl 2trey 2-5fg,6,9,2,0,1,0,2
"Moore, E'Twaun",SF,22.7,"$4,200",nor,okc,home, 131-122,17:05,   15pt 1rb 3as 1st 1to 3trey 6-7fg,15,1,3,1,0,1,3
"Jenkins, John",SF,21,"$3,500",nyk,atl,away, 106-91,25:54,   14pt 5rb 2as 2to 2trey 6-13fg,14,5,2,0,0,2,2
"Knox, Kevin",SF,19.5,"$5,800",nyk,atl,away, 106-91,22:06,   9pt 10rb 1as 3to 2trey 2-9fg 3-4ft,9,10,1,0,0,3,2
"Iwundu, Wes",SF,18.1,"$3,800",orl,cha,home, 127-89,20:35,   11pt 3rb 1as 1bl 1to 2trey 2-2fg 5-6ft,11,3,1,0,1,1,2
"Birch, Khem",PF,17.3,"$3,600",orl,cha,home, 127-89,17:02,   8pt 4rb 1as 1bl 4-4fg,8,4,1,0,1,0,0
"Diallo, Cheick",PF,16.7,"$3,800",nor,okc,home, 131-122,17:50,   6pt 6rb 1as 1bl 1to 3-4fg,6,6,1,0,1,1,0
"Prince, Taurean",SF,16,"$5,500",atl,nyk,home, 91-106,28:34,   10pt 5rb 1st 3to 2trey 3-12fg 2-2ft,10,5,0,1,0,3,2
"Williams, Marvin",PF,14.6,"$5,700",cha,orl,away, 89-127,22:23,   5pt 8rb 1trey 2-7fg,5,8,0,0,0,0,1
"Vonleh, Noah",PF,12.3,"$4,500",nyk,atl,away, 106-91,16:37,   4pt 4rb 1as 1st 1to 2-5fg,4,4,1,1,0,1,0
"Collins, John",PF,12.2,"$8,200",atl,nyk,home, 91-106,25:11,   8pt 1rb 1st 4-11fg,8,1,0,1,0,0,0
"Bridges, Miles",SF,9.4,"$3,600",cha,orl,away, 89-127,21:42,   6pt 2rb 1bl 2to 3-6fg,6,2,0,0,1,2,0
"Martin, Jarell",PF,8.7,"$3,500",orl,cha,home, 127-89,5:21,   6pt 1rb 1as 2trey 2-3fg,6,1,1,0,0,0,2
"Patterson, Patrick",PF,7.6,"$3,500",okc,nor,away, 122-131,15:24,   5pt 3rb 1to 2-8fg 1-1ft,5,3,0,0,0,1,0
"Nader, Abdel",SF,7.4,"$3,500",okc,nor,away, 122-131,13:52,   2pt 2rb 1bl 1-2fg 0-1ft,2,2,0,0,1,0,0
"Kaminsky, Frank",PF,6.5,"$3,500",cha,orl,away, 89-127,5:21,   5pt 1as 1trey 2-3fg,5,0,1,0,0,0,1
"Carter, Vince",SF,5.2,"$3,800",atl,nyk,home, 91-106,12:08,   4pt 1rb 2-2fg 0-1ft,4,1,0,0,0,0,0
"Bembry, DeAndre",SF,5.2,"$4,500",atl,nyk,home, 91-106,21:05,   2pt 1rb 1st 1to 1-4fg,2,1,0,1,0,1,0
"Frazier, Melvin",SF,4,"$3,500",orl,cha,home, 127-89,5:21,   4pt 2-3fg,4,0,0,0,0,0,0
"Jefferson, Amile",PF,3.2,"$3,500",orl,cha,home, 127-89,5:21,   2pt 1rb 1-1fg,2,1,0,0,0,0,0
"Kidd-Gilchrist, Michael",SF,2.4,"$3,800",cha,orl,away, 89-127,13:38,   0pt 2rb 0-2fg,0,2,0,0,0,0,0
"Bacon, Dwayne",SF,0,"$3,500",cha,orl,away, 89-127,8:41,   0pt 0-1fg,0,0,0,0,0,0,0
"Johnson, Stanley",SF,0,"$3,500",nor,okc,home, 131-122,DNP,   ,0,0,0,0,0,0,0
"Hicks, Isaiah",PF,0,"$3,500",nyk,atl,away, 106-91,DNP,   ,0,0,0,0,0,0,0
"Poythress, Alex",PF,0,"$3,500",atl,nyk,home, 91-106,DNP,   ,0,0,0,0,0,0,0
"Thomas, Lance",SF,0,"$3,500",nyk,atl,away, 106-91,DNP,   ,0,0,0,0,0,0,0
"Grantham, Donte",SF,0,"$3,500",okc,nor,away, 122-131,DNP,   ,0,0,0,0,0,0,0
"Hill, Solomon",SF,0,"$3,500",nor,okc,home, 131-122,DNP,   ,0,0,0,0,0,0,0
"Smith, Jason",PF,0,"$3,500",nor,okc,home, 131-122,NA,   ,0,0,0,0,0,0,0
"Grant, Jerami",PF,0,"$6,100",okc,nor,away, 122-131,NA,   ,0,0,0,0,0,0,0
"Hezonja, Mario",SF,0,"$4,400",nyk,atl,away, 106-91,NA,   ,0,0,0,0,0,0,0
