Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Carter, Jevon",PG,21,"$3,500",mem,okc,away, 95-117,22:02,   4pt 5rb 6as 1st 1bl 4to 1-3fg 2-2ft,4,5,6,1,1,4,0
"Canaan, Isaiah",PG,20,"$3,500",min,orl,away, 112-122,21:23,   13pt 6as 2to 3trey 5-8fg,13,0,6,0,0,2,3
"Green, Danny",SG,19.8,"$4,200",tor,atl,away, 119-101,27:28,   12pt 4rb 1st 1trey 4-7fg 3-3ft,12,4,0,1,0,0,1
"Mills, Patty",PG,19,"$4,300",sas,por,away, 118-127,29:12,   7pt 8as 1trey 3-8fg,7,0,8,0,0,0,1
"Fournier, Evan",SG,18.9,"$6,000",orl,min,home, 122-112,34:28,   18pt 2rb 1as 3to 1trey 8-13fg 1-1ft,18,2,1,0,0,3,1
"Smart, Marcus",SG,18.9,"$5,400",bos,lal,home, 128-129,24:27,   6pt 2rb 5as 1bl 2trey 2-10fg,6,2,5,0,1,0,2
"Holiday, Justin",SG,18.7,"$5,500",mem,okc,away, 95-117,31:43,   6pt 6rb 3as 1bl 2to 1trey 2-11fg 1-1ft,6,6,3,0,1,2,1
"Caldwell-Pope, Kentavious",SG,18.5,"$3,600",lal,bos,away, 129-128,23:16,   17pt 1as 5trey 6-11fg,17,0,1,0,0,0,5
"Augustin, D.J.",PG,17.2,"$4,800",orl,min,home, 122-112,28:01,   6pt 1rb 6as 1st 2to 1-3fg 4-4ft,6,1,6,1,0,2,0
"Briscoe, Isaiah",PG,17.1,"$3,500",orl,min,home, 122-112,19:59,   7pt 3rb 3as 1st 1to 3-3fg 1-1ft,7,3,3,1,0,1,0
"Gilgeous-Alexander, Shai",PG,16.2,"$6,000",lac,ind,away, 92-116,26:00,   8pt 1rb 6as 1bl 5to 2-4fg 4-4ft,8,1,6,0,1,5,0
"Belinelli, Marco",SG,16,"$4,300",sas,por,away, 118-127,24:54,   8pt 5rb 1st 1to 2trey 3-7fg,8,5,0,1,0,1,2
"Wallace, Tyrone",SG,15.7,"$3,500",lac,ind,away, 92-116,24:12,   9pt 6rb 1as 2to 4-11fg 1-4ft,9,6,1,0,0,2,0
"Forbes, Bryn",PG,15.1,"$4,400",sas,por,away, 118-127,23:25,   11pt 3rb 1as 1to 3trey 4-5fg,11,3,1,0,0,1,3
"Ferguson, Terrance",SG,14.7,"$4,000",okc,mem,home, 117-95,27:33,   10pt 1rb 1as 1st 1to 2trey 4-12fg,10,1,1,1,0,1,2
"Williams, Louis",SG,13.4,"$8,200",lac,ind,away, 92-116,17:29,   10pt 2rb 2as 2to 5-10fg,10,2,2,0,0,2,0
"Bazemore, Kent",SG,13.1,"$4,100",atl,tor,home, 101-119,15:21,   6pt 3rb 3as 1to 1trey 2-7fg 1-4ft,6,3,3,0,0,1,1
"Huerter, Kevin",SG,13.1,"$5,300",atl,tor,home, 101-119,28:04,   5pt 3rb 5as 3to 1trey 2-5fg,5,3,5,0,0,3,1
"McCaw, Patrick",SG,12.3,"$3,500",tor,atl,away, 119-101,19:05,   0pt 4rb 1as 2st 0-2fg,0,4,1,2,0,0,0
"Lin, Jeremy",PG,10.2,"$3,800",atl,tor,home, 101-119,17:05,   4pt 1rb 2as 1st 1to 2-7fg,4,1,2,1,0,1,0
"Holiday, Aaron",SG,10.1,"$3,700",ind,lac,home, 116-92,21:25,   2pt 3rb 3as 1bl 3to 1-9fg,2,3,3,0,1,3,0
"Bayless, Jerryd",PG,8.9,"$5,700",min,orl,away, 112-122,26:37,   0pt 2rb 3as 1st 1to 0-6fg,0,2,3,1,0,1,0
"Diallo, Hamidou",SG,6.2,"$3,500",okc,mem,home, 117-95,1:34,   2pt 1rb 1st 1-1fg,2,1,0,1,0,0,0
"Hart, Josh",SG,5.7,"$3,800",lal,bos,away, 129-128,7:56,   0pt 1rb 1as 1bl 0-1fg,0,1,1,0,1,0,0
"Adams, Jaylen",SG,5.2,"$3,500",atl,tor,home, 101-119,2:15,   5pt 1rb 1to 1trey 1-2fg 2-2ft,5,1,0,0,0,1,1
"Sumner, Edmond",PG,5,"$3,800",ind,lac,home, 116-92,16:04,   2pt 1bl 1-5fg 0-1ft,2,0,0,0,1,0,0
"Williams, C.J.",SG,1.5,"$3,500",min,orl,away, 112-122,1:50,   0pt 1as 0-1fg,0,0,1,0,0,0,0
"Burton, Deonte",SG,1.2,"$3,500",okc,mem,home, 117-95,2:29,   0pt 1rb 0-1fg,0,1,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,sas,home, 127-118,1:23,   0pt 0-1fg,0,0,0,0,0,0,0
"Anderson, Justin",SG,0,"$3,500",atl,tor,home, 101-119,2:15,   0pt 0-1fg,0,0,0,0,0,0,0
"Bullock, Reggie",SG,0,"$5,100",lal,bos,away, 129-128,DNP,   ,0,0,0,0,0,0,0
"Brooks, Dillon",SG,0,"$3,800",mem,okc,away, 95-117,DNP,   ,0,0,0,0,0,0,0
"Shamet, Landry",PG,0,"$3,500",lac,ind,away, 92-116,DNP,   ,0,0,0,0,0,0,0
"Grant, Jerian",PG,0,"$3,600",orl,min,home, 122-112,DNP,   ,0,0,0,0,0,0,0
"Teague, Jeff",PG,0,"$5,700",min,orl,away, 112-122,DNP,   ,0,0,0,0,0,0,0
"Wanamaker, Brad",PG,0,"$3,500",bos,lal,home, 128-129,DNP,   ,0,0,0,0,0,0,0
"Murray, Dejounte",PG,0,"$3,500",sas,por,away, 118-127,NA,   ,0,0,0,0,0,0,0
"Temple, Garrett",SG,0,"$3,900",lac,ind,away, 92-116,NA,   ,0,0,0,0,0,0,0
"Dozier, PJ",SG,0,"$3,500",bos,lal,home, 128-129,NA,   ,0,0,0,0,0,0,0
"White, Derrick",PG,0,"$6,100",sas,por,away, 118-127,NA,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,lac,home, 116-92,NA,   ,0,0,0,0,0,0,0
"Rose, Derrick",PG,0,"$5,400",min,orl,away, 112-122,NA,   ,0,0,0,0,0,0,0
"Roberson, Andre",SG,0,"$3,500",okc,mem,home, 117-95,NA,   ,0,0,0,0,0,0,0
"Hamilton, Daniel",SG,0,"$3,500",atl,tor,home, 101-119,NA,   ,0,0,0,0,0,0,0
"Terrell, Jared",SG,0,"$3,500",min,orl,away, 112-122,NA,   ,0,0,0,0,0,0,0
"Caruso, Alex",PG,0,"$3,500",lal,bos,away, 129-128,NA,   ,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,por,away, 118-127,NA,   ,0,0,0,0,0,0,0
"Ball, Lonzo",PG,0,"$7,500",lal,bos,away, 129-128,NA,   ,0,0,0,0,0,0,0
"Wright, Delon",SG,0,"$4,300",tor,atl,away, 119-101,NA,   ,0,0,0,0,0,0,0
"Abrines, Alex",SG,0,"$3,500",okc,mem,home, 117-95,NA,   ,0,0,0,0,0,0,0
"Dorsey, Tyler",SG,0,"$3,500",atl,tor,home, 101-119,NA,   ,0,0,0,0,0,0,0
"Bird, Jabari",SG,0,"$3,500",bos,lal,home, 128-129,NA,   ,0,0,0,0,0,0,0
"Hunter, R.J.",SG,0,"$3,500",bos,lal,home, 128-129,NA,   ,0,0,0,0,0,0,0
"Jones, Tyus",PG,0,"$4,000",min,orl,away, 112-122,NA,   ,0,0,0,0,0,0,0
"Caupain, Troy",PG,0,"$3,500",orl,min,home, 122-112,NA,   ,0,0,0,0,0,0,0
